3,
-41.1583044391499,96.97176407632153,79.61677605026371,
45.455948123916265,-86.89028620302611,-6.260271736398271,
10.521990927667732,39.128841714933515,-91.32245203661502,
11.152889559299165,38.668358682670366,-92.25773472740282,
-41.291445325523355,95.8040065256644,79.09771599008148,
-94.28740711979094,85.15490147346226,78.50386586086024,
88.56188791633811,-34.32374320385393,-21.102199773670623,
-99.38686189932659,19.342983897990297,-52.60073297830834,
-42.278685395271275,-26.52238396140107,-31.69512385109877,
88.97623138551067,-34.282616197107544,-20.739003384272472,
-68.09973331090387,-41.66306390565937,-80.07997809544977,
45.528953127716846,-87.1161806391983,-6.560605687081713,
-100.0723287165765,18.91594380311546,-52.10974639961857,
45.980190674952794,-87.3708002079504,-4.830259480417982,
10.968128905359464,39.24686811154562,-90.95958423974851,
-41.330275807585316,96.79388838940011,78.51452518183305,
-68.48498530716411,-41.08682253238053,-81.15504571300141,
-93.90255487859041,84.73555842653002,77.83764364435481,
90.02807023738058,-33.53016722137172,-20.35057628579926,
-71.3992046216952,91.47603968857459,15.878764063734016,
-68.00823982568727,-42.15533974336038,-80.47554045386329,
-71.15003821151775,92.69796586864395,16.041159492173527,
88.52512380632098,-33.45195567643074,-19.716735969810646,
70.5908563960985,-91.32233928070667,26.664941514038485,
-68.22295998986601,-40.96073614160848,-81.37260763765136,
-94.125159926253,83.92081415280249,78.1892983699197,
72.2651811224123,-91.1530860210599,27.52212490072863,
89.09482805093414,-33.09861555450863,-20.382338014831188,
10.79050550782873,38.18592619382995,-90.58873530432153,
-41.014869499338175,97.34122673626833,78.75210424198889,
11.51895286075293,38.7552751751514,-91.3704499523091,
46.63574742188384,-87.6668828578791,-6.237561198964585,
88.67981307166993,-34.167376963339855,-19.31936530659937,
71.07095438919775,-90.45295837819411,26.380830415824988,
71.26146432694537,-91.24766488999184,26.515605980330058,
-42.801735868128375,-27.220836807504142,-31.06119789897601,
-68.37236773014176,-42.12174235633845,-80.97975964841318,
71.10007070716722,-91.18736042077178,27.421100404245273,
-41.28313906952556,-27.039082213459007,-30.632553503369447,
12.239831103604015,38.72043299618704,-90.74329793405511,
45.48016299794569,-87.203639673742,-7.000690511500403,
88.3268740428315,-34.81055886868748,-19.74215583258604,
11.076466122923335,38.292328940778546,-91.4384692781977,
87.4120649114004,-33.98372904474437,-19.75484924407373,
-41.64675726393095,97.28706867723253,78.59399147892357,
11.433657449574197,38.68433531739517,-91.08915981239406,
10.777966252697516,38.81131798820381,-91.39378171957779,
-41.78043351704601,-27.600074141176705,-30.14604610482873,
70.6886712153095,-91.40441388530247,27.36805568674698,
45.90414244249955,-87.55114205686063,-5.949232039947836,
-70.66769398687941,93.1019612060584,16.64637670582374,
88.55713925649647,-34.82027793427917,-20.22344148780498,
-71.58523255174441,92.88267547178172,15.693114019059465,
-42.243086208774955,-25.961200028363507,-31.39756545088421,
-71.92205256109787,92.56710189684323,16.256322976717065,
-99.71011744480981,18.21789982571586,-51.43613078529145,
-93.32309090190878,85.42681603246909,76.9594417769292,
89.40110151170987,-34.159402429474454,-19.76785325262901,
70.38280540816781,-90.4814480579002,26.922856272675812,
70.81272036039972,-89.75209068048979,27.70420771585642,
-71.18205672693412,92.77495642316323,15.761121546696325,
-41.51319779441755,97.98204872545178,78.95663446543676,
46.263887795495954,-85.3207281469506,-6.618095093710251,
11.40278729384003,38.78783031925903,-90.41965009728213,
-42.516030874192396,-26.3847382261497,-30.435860260939652,
-40.740140035961296,95.8496023339866,79.34529239179399,
11.794223018051662,39.540474250457684,-90.66560931898069,
-41.22174074467661,-26.7553562309083,-30.702333228324342,
-93.65981008128394,85.30503517689355,77.58654557316822,
-94.55955195667374,85.70701976857742,77.94038201505737,
-92.86428134148423,85.02807846385315,78.01480125632499,
70.49845210510986,-89.4057995937804,27.042170124345304,
-69.01262230346153,-42.06700048344011,-80.63363802784754,
-42.416014261894574,-27.68925248385239,-31.212580582772077,
-41.684421294303135,97.22214810776867,79.04474320925057,
-42.288229959640034,-27.791831521939415,-30.979406094906754,
89.08738063369978,-33.17628787286219,-19.6617139399684,
-71.07582454182116,93.03535989786114,15.779605817989868,
70.70782119240127,-91.20368046004928,26.443074284575044,
-42.35667301159325,-26.1153533966865,-31.030320255545174,
-42.15293751707928,-26.652869828566637,-30.944217379145666,
-100.00278127393484,19.220943104072898,-52.140961362560105,
46.51580157657332,-86.94463733553098,-6.836718316914263,
10.509366707305077,38.9166853133638,-91.30448078400136,
-40.65070355938115,97.30322303805211,79.37216431944718,
-41.77825134309586,-27.442827693156953,-30.853784733240516,
-41.82266357272928,96.94881150949657,78.68348303487227,
45.76701534399486,-86.0973278213395,-5.212185189510748,
-41.29638300330271,-26.65853139456724,-30.10434628318274,
-100.5811447770864,18.203105763487354,-51.877819622615874,
71.12654147038025,-91.50626101735824,26.407147236622716,
-100.56663730580297,19.348687851245934,-51.656715024019896,
88.19918940045312,-33.42877130816637,-20.37495327280487,
-40.88914042721069,96.79262661511433,78.29292158760354,
11.018017236561006,38.99474555146019,-90.72038172892084,
-41.060452942863364,97.08396084268283,79.36821768390081,
-41.17309934575737,96.70491247211343,79.37645739887475,
-93.58107018294253,84.40174611804727,78.02795857382186,
-40.64574773553445,96.95803715058251,79.91426487419878,
-68.81837174150479,-41.44497148284356,-81.99258985986121,
-94.07438608043466,84.64152691881196,77.9568356304754,
45.532688193041295,-87.72488052725876,-5.507665971827589,
11.438666475512317,39.64300700469077,-90.1376968771825,
11.983516748074575,37.430360879684564,-89.27420386074607,
-93.86796201408876,85.05956686975748,77.85900006298908,
-68.62491003985994,-41.8624165788244,-81.29864661154333,
45.29363603832074,-86.87854189934978,-6.863449115538853,
89.07788493016007,-33.62087059192404,-19.50817742096615,
-40.40963476137428,96.65122628459744,79.12601343559608,
88.68572662481546,-34.78920065630598,-21.423464113906903,
71.22077980019483,-91.61488996310943,27.199367074970983,
88.83209132939345,-33.63541582230874,-19.904762411691532,
-43.12467764343179,-26.660535191505478,-30.334834501248096,
9.6815297248831,40.17020985951395,-90.28714716433596,
88.73523650857928,-34.37103190140882,-19.44988598832672,
-71.91783384086746,92.682733405452,15.566708724327933,
-94.11176629175907,85.22336971445431,77.9209919951964,
89.71195055490331,-34.64660544222562,-20.425025469356406,
-70.30049071433281,92.53598141327659,15.057155740931043,
