3.000350611288935,1.7665968000250705,
6.87236809690926,6.672099935375372,
6.804431266930876,5.861719685063138,
2.5860354632419322,1.4949245709458823,
0.8175078592576763,2.666957815529198,
7.061835636390214,7.91279347672228,
1.943344290826364,1.971633840290105,
6.28448084657716,6.169357541320486,
6.2455766727784265,7.548306820041019,
7.655700549449899,6.2600023145996895,
2.677897282211563,2.819712355913031,
2.2847609702100082,2.699183498085774,
6.822607496277096,6.260706507565776,
7.233614032905796,6.694555901581032,
8.162279217617158,7.686531718641433,
7.381194470496433,7.904754338469464,
7.567919942858156,7.020805098207928,
2.571089487833664,1.7616389361387597,
2.68990811172956,2.5783993601787607,
6.537583750973274,7.128817505888246,
1.4118117823439982,1.226617978534534,
8.210867556020995,7.091190748084522,
1.6639609540110136,2.329279179279862,
2.146012094932595,1.6899692767907668,
2.2341233261569218,2.329723779684388,
1.851360410521857,1.3611713343871732,
7.675179140442088,6.218407884582447,
1.5607402686080947,2.0708785485181624,
2.0558151364733894,2.1527175543272943,
7.349079628461716,6.257921411387444,
